id	GC	Sources
MGYG000247544	42.89377781	Human
MGYG000247552	55.49212137	Human
MGYG000247559	53.77702905	Human
MGYG000247579	46.22929626	Human
MGYG000247589	45.13356641	Human
MGYG000247592	55.00274697	Human
MGYG000247642	57.02329639	Human
MGYG000247645	44.88424916	Human
MGYG000247651	54.52555557	Human
MGYG000247666	45.78344289	Human
MGYG000247719	45.98622811	Human
MGYG000247788	46.20842304	Human
MGYG000247791	46.49783031	Human
MGYG000247837	45.82447639	Human
MGYG000247866	44.72160937	Human
MGYG000247878	49.42433118	Human
MGYG000247902	49.58896729	Human
MGYG000247903	48.38715067	Human
MGYG000247976	55.12156542	Human
MGYG000247998	50.27208728	Human
MGYG000248107	49.86050212	Human
MGYG000248130	45.77281439	Human
MGYG000248182	45.68940142	Human
MGYG000248224	49.89959263	Human
MGYG000248268	50.83114268	Human
MGYG000248287	45.42839769	Human
MGYG000248320	49.67784183	Human
MGYG000248328	45.32889347	Human
MGYG000248345	45.2861804	Human
MGYG000248496	51.76294677	Human
MGYG000248527	45.60687911	Human
MGYG000248540	51.77304798	Human
MGYG000248553	44.96039807	Human
MGYG000248598	48.85422876	Human
MGYG000248607	47.15379462	Human
MGYG000248634	46.93849958	Human
MGYG000248656	47.87251604	Human
MGYG000248718	55.13333072	Human
MGYG000248729	46.09441677	Human
MGYG000248801	38.99392981	Human
MGYG000248827	45.62792816	Human
MGYG000248860	38.95353245	Human
MGYG000248865	45.54374406	Human
MGYG000248866	51.93025087	Human
MGYG000248897	48.0946153	Human
MGYG000248912	45.37091579	Human
MGYG000248915	53.93679565	Human
MGYG000249029	45.67396457	Human
MGYG000249184	54.17966339	Human
MGYG000249208	52.67384742	Human
MGYG000249238	48.79078951	Human
MGYG000249242	49.97294128	Human
MGYG000249271	55.05034688	Human
MGYG000249275	46.26039305	Human
MGYG000249292	45.85692529	Human
MGYG000249301	43.4923539	Human
MGYG000249312	54.10967421	Human
MGYG000249317	46.05583148	Human
MGYG000249319	46.33655109	Human
MGYG000249337	45.76937715	Human
MGYG000249409	45.59934947	Human
MGYG000249446	44.30151593	Human
MGYG000249451	46.20897711	Human
MGYG000249463	47.37888951	Human
MGYG000249484	45.55959296	Human
MGYG000249489	46.17370183	Human
MGYG000249506	45.41468738	Human
MGYG000249531	45.14689847	Human
MGYG000249535	50.85539513	Human
MGYG000249560	49.16124304	Human
MGYG000249633	45.21049505	Human
MGYG000249638	55.37863316	Human
MGYG000249639	50.69031543	Human
MGYG000249652	45.63424865	Human
MGYG000249677	43.02970044	Human
MGYG000249689	49.53594934	Human
MGYG000249721	46.09139783	Human
MGYG000249745	50.34626998	Human
MGYG000249772	45.55923943	Human
MGYG000249790	51.49413458	Human
MGYG000249850	46.53058498	Human
MGYG000249905	50.99936786	Human
MGYG000249935	51.1422938	Human
MGYG000249971	54.88473643	Human
MGYG000250014	49.82311779	Human
MGYG000250028	48.51155689	Human
MGYG000250056	45.89992015	Human
MGYG000250063	50.06277669	Human
MGYG000250076	51.59160586	Human
MGYG000250205	45.47706841	Human
MGYG000250209	51.14026169	Human
MGYG000250250	47.61651787	Human
MGYG000250292	45.578078	Human
MGYG000250306	47.42714661	Human
MGYG000250332	45.97377143	Human
MGYG000250370	52.27084005	Human
MGYG000250406	54.85776555	Human
MGYG000250407	45.66342506	Human
MGYG000250429	50.76646148	Human
MGYG000250521	54.71283521	Human
MGYG000250524	46.52322907	Human
MGYG000250553	39.07761949	Human
MGYG000250557	51.84746834	Human
MGYG000250558	45.97895843	Human
MGYG000250559	48.08595517	Human
MGYG000250563	50.49405972	Human
MGYG000250570	48.14307311	Human
MGYG000250601	51.37236713	Human
MGYG000250614	46.27076141	Human
MGYG000250616	54.82019461	Human
MGYG000250709	45.49275673	Human
MGYG000250722	46.13309822	Human
MGYG000250730	48.99555337	Human
MGYG000250735	45.72222823	Human
MGYG000250744	54.61299708	Human
MGYG000250767	51.01942377	Human
MGYG000250768	45.75142466	Human
MGYG000250792	52.23720364	Human
MGYG000250835	48.48986625	Human
MGYG000250840	45.21007064	Human
MGYG000250916	53.8275657	Human
MGYG000250919	46.03475065	Human
MGYG000250920	44.66219189	Human
MGYG000250938	51.57181906	Human
MGYG000250967	44.74882781	Human
MGYG000250979	39.51121125	Human
MGYG000250984	44.98604909	Human
MGYG000250991	54.41785768	Human
MGYG000250998	49.80247215	Human
MGYG000251030	45.50718062	Human
MGYG000251096	45.45064235	Human
MGYG000251117	56.00642336	Human
MGYG000251143	51.8314823	Human
MGYG000251159	49.02264101	Human
MGYG000251210	50.44838235	Human
MGYG000251227	49.07274287	Human
MGYG000251258	48.55620321	Human
MGYG000251286	52.85988698	Human
MGYG000251300	46.07920045	Human
MGYG000251313	47.75698255	Human
MGYG000251334	51.49970305	Human
MGYG000251361	53.24056252	Human
MGYG000251383	55.26608884	Human
MGYG000251419	45.0886601	Human
MGYG000251458	56.69973757	Human
MGYG000251549	46.46600732	Human
MGYG000251630	54.02201544	Human
MGYG000251650	48.11638324	Human
MGYG000251696	45.97685853	Human
MGYG000251731	56.16111063	Human
MGYG000251734	45.84956273	Human
MGYG000251772	55.1372363	Human
MGYG000251795	46.85927609	Human
MGYG000251796	54.55947387	Human
MGYG000251851	47.55770875	Human
MGYG000251864	49.65196284	Human
MGYG000251909	45.71871104	Human
MGYG000251950	51.82496048	Human
MGYG000251979	44.85425014	Human
MGYG000252024	43.36727201	Human
MGYG000252125	53.76864516	Human
MGYG000252186	43.31189051	Human
MGYG000252269	46.35262362	Human
MGYG000252317	51.29751453	Human
MGYG000252338	55.40375558	Human
MGYG000252358	45.51023825	Human
MGYG000252383	49.43421624	Human
MGYG000252387	45.97339613	Human
MGYG000252393	52.19518029	Human
MGYG000252405	45.28027143	Human
MGYG000252435	46.08976124	Human
MGYG000252450	46.43957895	Human
MGYG000252452	45.67305163	Human
MGYG000252467	55.05541777	Human
MGYG000252540	42.33529092	Human
MGYG000252611	45.09953256	Human
MGYG000252637	47.42526853	Human
MGYG000252654	49.8868966	Human
MGYG000252704	48.33201962	Human
MGYG000252721	49.86873147	Human
MGYG000252733	55.53046332	Human
MGYG000252744	45.27912549	Human
MGYG000252807	48.16836109	Human
MGYG000252822	50.6212595	Human
MGYG000252842	43.151994	Human
MGYG000252844	45.43554759	Human
MGYG000252846	46.36153904	Human
MGYG000252852	50.80181339	Human
MGYG000252855	46.10262304	Human
MGYG000252918	47.28657105	Human
MGYG000253000	50.94418073	Human
MGYG000253011	45.55790544	Human
MGYG000253022	45.8263278	Human
MGYG000253023	54.28293227	Human
MGYG000253066	55.77707061	Human
MGYG000253073	50.15450038	Human
MGYG000253081	48.12028074	Human
MGYG000253117	48.74272608	Human
MGYG000253120	50.18341086	Human
MGYG000253154	56.23750126	Human
MGYG000253172	49.82213925	Human
MGYG000253191	54.75486859	Human
MGYG000253231	50.03417182	Human
MGYG000253329	50.9268678	Human
MGYG000253372	50.97662309	Human
MGYG000253401	50.8014508	Human
MGYG000253431	45.12449084	Human
MGYG000253444	48.66599685	Human
MGYG000253452	50.14037045	Human
MGYG000253454	50.74388467	Human
MGYG000253465	45.11993084	Human
MGYG000253574	50.99422964	Human
MGYG000253597	42.27571325	Human
MGYG000253655	50.24733304	Human
MGYG000253672	44.90840656	Human
MGYG000253673	46.91029863	Human
MGYG000253680	45.03432299	Human
MGYG000253694	45.50164607	Human
MGYG000253737	45.5630708	Human
MGYG000253782	44.76916791	Human
MGYG000253784	51.71345257	Human
MGYG000253787	46.81577544	Human
MGYG000253819	49.74956944	Human
MGYG000253827	45.83315449	Human
MGYG000253847	52.5707824	Human
MGYG000253882	50.94703894	Human
MGYG000253883	45.90878372	Human
MGYG000253990	55.43848567	Human
MGYG000254019	46.25754641	Human
MGYG000254066	45.64217008	Human
MGYG000254068	55.83742712	Human
MGYG000254104	43.48152053	Human
MGYG000254120	43.29531186	Human
MGYG000254121	46.67538745	Human
MGYG000254128	45.75085993	Human
MGYG000254140	47.09063552	Human
MGYG000254158	45.38994555	Human
MGYG000254191	50.40516404	Human
MGYG000254201	52.21857608	Human
MGYG000254255	48.76988748	Human
MGYG000254312	49.94334954	Human
MGYG000254354	46.01481907	Human
MGYG000254363	45.59267922	Human
MGYG000254395	46.98797881	Human
MGYG000254421	46.79822775	Human
MGYG000254441	45.32310564	Human
MGYG000254470	46.02685555	Human
MGYG000254506	45.89359209	Human
MGYG000254531	45.97344284	Human
MGYG000254558	44.77374608	Human
MGYG000254595	49.02421781	Human
MGYG000254613	47.09761072	Human
MGYG000254664	50.73112338	Human
MGYG000254665	45.43529389	Human
MGYG000254683	43.81041278	Human
MGYG000254744	55.45429094	Human
MGYG000254802	55.35100616	Human
MGYG000254806	51.11624661	Human
MGYG000254840	51.06174977	Human
MGYG000254906	39.1317607	Human
MGYG000254946	53.24637698	Human
MGYG000254963	45.48924929	Human
MGYG000254998	45.54748549	Human
MGYG000255007	50.56836014	Human
MGYG000255017	49.82106345	Human
MGYG000255024	45.58062292	Human
MGYG000255039	54.69447563	Human
MGYG000255043	49.60957726	Human
MGYG000255056	52.88032066	Human
MGYG000255061	49.79926923	Human
MGYG000255072	48.77431765	Human
MGYG000255090	55.78646069	Human
MGYG000255149	54.74072389	Human
MGYG000255164	51.63328126	Human
MGYG000255172	50.18287727	Human
MGYG000255238	52.57847644	Human
MGYG000255301	46.65913489	Human
MGYG000255303	43.6844862	Human
MGYG000255339	50.46880588	Human
MGYG000255411	46.39629845	Human
MGYG000255474	45.28463242	Human
MGYG000255506	49.94685783	Human
MGYG000255507	55.42728058	Human
MGYG000255578	51.31952206	Human
MGYG000255579	43.61419877	Human
MGYG000255581	44.96438942	Human
MGYG000255602	45.73244888	Human
MGYG000255618	44.64071839	Human
MGYG000255640	45.33183102	Human
MGYG000255684	48.95323302	Human
MGYG000255689	47.27053891	Human
MGYG000255756	45.44303249	Human
MGYG000255783	55.55937887	Human
MGYG000255881	54.4010129	Human
MGYG000255907	48.21194837	Human
MGYG000255919	49.27171021	Human
MGYG000255921	51.32079995	Human
MGYG000255929	55.61721651	Human
MGYG000255956	50.71015707	Human
MGYG000256029	49.59048553	Human
MGYG000256033	52.942923	Human
MGYG000256043	51.32129078	Human
MGYG000256052	45.2394094	Human
MGYG000256089	45.33834526	Human
MGYG000256091	45.01486405	Human
MGYG000256245	44.6576473	Human
MGYG000256290	50.35150995	Human
MGYG000256337	42.29967498	Human
MGYG000256368	48.20578414	Human
MGYG000256370	45.30553968	Human
MGYG000256393	46.07224719	Human
MGYG000256405	45.38251854	Human
MGYG000256407	51.16378764	Human
MGYG000256408	55.97241882	Human
MGYG000256484	44.96155946	Human
MGYG000256506	50.04414299	Human
MGYG000256508	45.28954276	Human
MGYG000256529	50.73728026	Human
MGYG000256533	45.76760342	Human
MGYG000256545	50.18784688	Human
MGYG000256578	46.55115235	Human
MGYG000256586	50.84299496	Human
MGYG000256618	46.11888686	Human
MGYG000256624	44.91708388	Human
MGYG000256628	52.54352907	Human
MGYG000256651	45.24554308	Human
MGYG000256676	50.89220095	Human
MGYG000256700	53.77403142	Human
MGYG000256753	45.90925917	Human
MGYG000256855	50.07618659	Human
MGYG000256890	54.84893772	Human
MGYG000256954	48.62426003	Human
MGYG000257001	48.79804115	Human
MGYG000257003	51.36813592	Human
MGYG000257029	46.62999947	Human
MGYG000257038	49.40769226	Human
MGYG000257104	49.84772476	Human
MGYG000257105	51.50328357	Human
MGYG000257130	47.44406067	Human
MGYG000257166	45.2318609	Human
MGYG000257189	43.40253818	Human
MGYG000257231	51.17814224	Human
MGYG000257243	50.33331026	Human
MGYG000257250	45.28663476	Human
MGYG000257256	50.43099431	Human
MGYG000257304	48.36711433	Human
MGYG000257330	50.62649502	Human
MGYG000257446	49.56264281	Human
MGYG000257458	46.0631573	Human
MGYG000257494	50.39129888	Human
MGYG000257498	43.25185407	Human
MGYG000257515	51.3674252	Human
MGYG000257534	45.43271658	Human
MGYG000257572	45.89176815	Human
MGYG000257643	45.50789635	Human
MGYG000257654	45.98315311	Human
MGYG000257722	46.05985282	Human
MGYG000257724	51.55120193	Human
MGYG000257731	51.27588767	Human
MGYG000257768	50.04813876	Human
MGYG000257783	46.08476237	Human
MGYG000257796	56.19401796	Human
MGYG000257797	46.46301744	Human
MGYG000257807	54.38589778	Human
MGYG000257826	45.43685621	Human
MGYG000257872	45.44253454	Human
MGYG000257998	49.32213973	Human
MGYG000258018	45.48698631	Human
MGYG000258058	45.59041905	Human
MGYG000258071	55.27830106	Human
MGYG000258089	45.67615888	Human
MGYG000258148	46.01526538	Human
MGYG000258169	50.62098867	Human
MGYG000258177	46.64265178	Human
MGYG000258183	45.76892804	Human
MGYG000258288	55.19535977	Human
MGYG000258311	50.28958247	Human
MGYG000258340	45.06152321	Human
MGYG000258362	50.32164528	Human
MGYG000258408	55.27706859	Human
MGYG000258419	38.89841989	Human
MGYG000258422	45.81629914	Human
MGYG000258423	45.20167764	Human
MGYG000258429	46.00306761	Human
MGYG000258504	57.28372007	Human
MGYG000258506	44.98160871	Human
MGYG000258555	51.95791336	Human
MGYG000258561	43.63038716	Human
MGYG000258564	47.15301917	Human
MGYG000258591	45.85462448	Human
MGYG000258598	42.56522082	Human
MGYG000258599	46.5395156	Human
MGYG000258611	56.43338564	Human
MGYG000258618	49.26349463	Human
MGYG000258643	48.56487917	Human
MGYG000258692	45.98247464	Human
MGYG000258754	47.15510563	Human
MGYG000258756	47.1577434	Human
MGYG000258814	46.31857092	Human
MGYG000258838	48.84901192	Human
MGYG000258857	45.43571832	Human
MGYG000258905	51.10081894	Human
MGYG000258944	44.76682233	Human
MGYG000258957	45.7844301	Human
MGYG000258974	45.39157186	Human
MGYG000259034	51.79656397	Human
MGYG000259036	45.83125858	Human
MGYG000259043	50.50076374	Human
MGYG000259050	55.49500082	Human
MGYG000259063	51.70054023	Human
MGYG000259066	45.47011719	Human
MGYG000259075	45.5925783	Human
MGYG000259095	50.29488369	Human
MGYG000259117	49.70425463	Human
MGYG000259129	44.90159191	Human
MGYG000259132	50.76762745	Human
MGYG000259156	47.05982992	Human
MGYG000259214	49.38514726	Human
MGYG000259224	50.76342006	Human
MGYG000259275	45.87048169	Human
MGYG000259315	45.27304819	Human
MGYG000259420	50.29011257	Human
MGYG000259428	45.01541323	Human
MGYG000259432	45.1751759	Human
MGYG000259452	46.71765777	Human
MGYG000259542	54.40325372	Human
MGYG000259547	55.24002241	Human
MGYG000259557	46.41872062	Human
MGYG000259626	56.96730042	Human
MGYG000259633	45.61628544	Human
MGYG000259669	48.61012439	Human
MGYG000259679	46.94709129	Human
MGYG000259693	42.96329828	Human
MGYG000259708	44.95714561	Human
MGYG000259720	48.11479082	Human
MGYG000259739	55.00424022	Human
MGYG000259755	47.13761818	Human
MGYG000259767	51.65663772	Human
MGYG000259802	45.24510008	Human
MGYG000259835	43.16552478	Human
MGYG000259899	47.09218187	Human
MGYG000259909	49.53706141	Human
MGYG000259949	45.8127852	Human
MGYG000259956	54.70308006	Human
MGYG000260002	53.01479208	Human
MGYG000260014	42.70982723	Human
MGYG000260016	49.03372047	Human
MGYG000260034	43.69780282	Human
MGYG000260063	45.48238377	Human
MGYG000260064	46.0160933	Human
MGYG000260067	45.15820855	Human
MGYG000260068	51.7231812	Human
MGYG000260101	50.86174635	Human
MGYG000260148	45.30994519	Human
MGYG000260160	45.06167572	Human
MGYG000260186	56.69772171	Human
MGYG000260227	45.6785585	Human
MGYG000260314	52.47559619	Human
MGYG000260320	50.55257534	Human
MGYG000260327	45.3319463	Human
MGYG000260347	48.83475178	Human
MGYG000260365	45.60296251	Human
MGYG000260401	51.90591317	Human
MGYG000260436	45.82350576	Human
MGYG000260454	49.95798239	Human
MGYG000260478	45.86535564	Human
MGYG000260485	49.74706374	Human
MGYG000260614	49.59290349	Human
MGYG000260652	45.06208022	Human
MGYG000260708	52.07571161	Human
MGYG000260731	45.95403312	Human
MGYG000260751	45.22080191	Human
MGYG000260770	46.28011456	Human
MGYG000260805	45.19668523	Human
MGYG000260823	58.24449311	Human
MGYG000260835	49.68969234	Human
MGYG000260843	48.85266615	Human
MGYG000260850	49.44112297	Human
MGYG000260887	46.03930874	Human
MGYG000260985	49.6807394	Human
MGYG000260989	51.72916909	Human
MGYG000261007	48.79217054	Human
MGYG000261044	51.88487389	Human
MGYG000261063	54.56856349	Human
MGYG000261070	55.89115664	Human
MGYG000261103	51.86431645	Human
MGYG000261132	49.51158999	Human
MGYG000261190	50.84122819	Human
MGYG000261213	50.21946541	Human
MGYG000261225	45.36898862	Human
MGYG000261242	49.93720575	Human
MGYG000261243	50.02651353	Human
MGYG000261291	51.41296402	Human
MGYG000261360	50.16406074	Human
MGYG000261362	45.29962545	Human
MGYG000261372	45.66011965	Human
MGYG000261386	46.31819302	Human
MGYG000261400	43.08724053	Human
MGYG000261456	45.72489923	Human
MGYG000261518	54.47150651	Human
MGYG000261584	50.48026388	Human
MGYG000261661	55.45874697	Human
MGYG000261674	45.99255706	Human
MGYG000261692	53.62109864	Human
MGYG000261717	51.40381076	Human
MGYG000261725	45.21511457	Human
MGYG000261733	44.25448876	Human
MGYG000261738	45.42668575	Human
MGYG000261843	46.00776741	Human
MGYG000261844	45.80768706	Human
MGYG000261847	46.55411834	Human
MGYG000261859	45.92842428	Human
MGYG000261861	51.82515811	Human
MGYG000261993	47.00292696	Human
MGYG000262036	45.61038066	Human
MGYG000262056	52.36944851	Human
MGYG000262072	43.23381865	Human
MGYG000262113	47.20163237	Human
MGYG000262175	48.50488122	Human
MGYG000262213	45.95448027	Human
MGYG000262216	46.18201182	Human
MGYG000262220	50.92304018	Human
MGYG000262255	56.69110624	Human
MGYG000262303	46.36367086	Human
MGYG000262315	46.67411155	Human
MGYG000262320	44.17873899	Human
MGYG000262389	48.1226036	Human
MGYG000262543	45.60823384	Human
MGYG000262551	49.33191134	Human
MGYG000262552	46.44468052	Human
MGYG000262581	43.60858367	Human
MGYG000262594	42.18649111	Human
MGYG000262610	47.32156877	Human
MGYG000262648	47.44101506	Human
MGYG000262649	46.02287524	Human
MGYG000262663	51.03690371	Human
MGYG000262686	51.38928457	Human
MGYG000262735	51.4525879	Human
MGYG000262758	45.54603413	Human
MGYG000262777	49.77775718	Human
MGYG000262802	54.9509634	Human
MGYG000262845	45.79082169	Human
MGYG000262898	46.05083427	Human
MGYG000262905	45.22811903	Human
MGYG000262922	50.15633288	Human
